EFRAIN,EFRAIN,EFRAIN,EFRAIN,EFRAIN,EFRAIN,EFRAIN
CRA 10#5-21 SAN RAFAEL,CRA 10#5-21 SAN RAFAEL,CRA 10#5-21 SAN RAFAEL,CRA 10#5-21 SAN RAFAEL,CRA 10#5-21 SAN RAFAEL,CRA 10#5-21 SAN RAFAEL,CRA 10#5-21 SAN RAFAEL
MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025
MATERIAL,12819,11637,,,,SALDO
,2025-07-01,2025-07-14,,,,2025-07-31
"FORMALETA DE 50*1,20",12,-12,,,,
"FORMALETA DE 20*1,20",18,-18,,,,
ANGULOS DE 60,12,-12,,,,
"ANGULOS DE 1,20",24,-24,,,,
PARALES DE 3 MTROS,6,-6,,,,
CHAPETAS,200,-200,,,,
"MARCOS DE ANDAMIOS 1,5",16,-16,,,,
CRUCETAS,16,-16,,,,
TABLONES DE 3 METRS,8,-8,,,,
CAJA METALICA,1,-1,,,,
HORA,03:58,10:45,,,,0.6131944444444445
Transporte,GVX-955,GVX-955,,,,
